"","Sample","ROI","c"
"30026","NKI","O",2.90798278673516
"30027","NKI","F",1.89380182280097
"30028","NKI","P",4.59822086941047
"30029","NKI","T",3.78036499397498
"30030","NKI","O",3.15175182779467
"30031","NKI","F",2.01523376768244
"30032","NKI","P",3.94261339143521
"30033","NKI","T",3.50734627657733
"30034","NKI","O",2.85407935174376
"30035","NKI","F",2.0863888088684
"30036","NKI","P",4.06421771565508
"30037","NKI","T",3.61213526804729
"30038","NKI","O",2.99487292815511
"30039","NKI","F",1.85906453669874
"30040","NKI","P",4.53315191384426
"30041","NKI","T",4.01779415768904
"30042","NKI","O",3.10881973868515
"30043","NKI","F",1.81137043827043
"30044","NKI","P",4.65820142978191
"30045","NKI","T",3.44515764580221
"30046","NKI","O",3.54339110056941
"30047","NKI","F",1.94951828650985
"30048","NKI","P",5.41840134963723
"30049","NKI","T",3.56525564063572
"30050","NKI","O",3.06352485575747
"30051","NKI","F",1.8922268112092
"30052","NKI","P",4.28744669404433
"30053","NKI","T",3.61580448001114
"30054","NKI","O",2.93796526006034
"30055","NKI","F",1.82146292759127
"30056","NKI","P",4.1498935798272
"30057","NKI","T",3.59062982774468
"30058","NKI","O",3.47818439740426
"30059","NKI","F",1.95632007129124
"30060","NKI","P",4.60067423714669
"30061","NKI","T",4.20302740460196
"30062","NKI","O",2.96475041993601
"30063","NKI","F",2.0520242785456
"30064","NKI","P",4.94674048711053
"30065","NKI","T",3.66034863572453
"30066","NKI","O",3.45936226015398
"30067","NKI","F",1.86907448310251
"30068","NKI","P",3.90364153587707
"30069","NKI","T",3.82206585297315
"30070","NKI","O",3.75680722889504
"30071","NKI","F",2.08241859727744
"30072","NKI","P",4.02168003142111
"30073","NKI","T",3.6321423434014
"30074","NKI","O",3.15683272145494
"30075","NKI","F",1.91868476299532
"30076","NKI","P",4.12221263427887
"30077","NKI","T",3.54553886003906
"30078","NKI","O",3.16588245896208
"30079","NKI","F",1.92475737500312
"30080","NKI","P",4.1725294536508
"30081","NKI","T",4.05733874768814
"30082","NKI","O",3.13165595101017
"30083","NKI","F",1.9806584391389
"30084","NKI","P",4.14067685344891
"30085","NKI","T",3.81094701821747
"30086","NKI","O",3.33134752247672
"30087","NKI","F",1.98228039436719
"30088","NKI","P",4.31255945727188
"30089","NKI","T",3.30984071601233
"30090","NKI","O",3.55311643826822
"30091","NKI","F",1.87624577107166
"30092","NKI","P",5.33083991863305
"30093","NKI","T",3.32080770048318
"30094","NKI","O",3.73036464212152
"30095","NKI","F",2.01039968617225
"30096","NKI","P",4.66486565150834
"30097","NKI","T",3.43726530130146
"30098","NKI","O",3.51879640251708
"30099","NKI","F",2.12948028809786
"30100","NKI","P",4.70105879263745
"30101","NKI","T",3.65609712124039
"30102","NKI","O",2.97918905210096
"30103","NKI","F",2.05715885652436
"30104","NKI","P",4.51776607196462
"30105","NKI","T",3.42894180057017
"30106","NKI","O",3.3734711711353
"30107","NKI","F",1.8707408238723
"30108","NKI","P",5.29152008803334
"30109","NKI","T",4.08472207992379
"30110","NKI","O",2.77212812928778
"30111","NKI","F",2.07503501739087
"30112","NKI","P",4.51993237083258
"30113","NKI","T",3.93526270012495
"30114","NKI","O",3.06494329152985
"30115","NKI","F",2.04670834402455
"30116","NKI","P",3.40953302221674
"30117","NKI","T",3.57110515617669
"30118","NKI","O",3.40673914526145
"30119","NKI","F",1.84627770934028
"30120","NKI","P",4.15166997068599
"30121","NKI","T",3.6177285294793
"30122","NKI","O",2.82544537937051
"30123","NKI","F",1.93976484659339
"30124","NKI","P",4.44578856904268
"30125","NKI","T",4.03744301653103
"30126","NKI","O",2.94060508355476
"30127","NKI","F",1.83458863884038
"30128","NKI","P",5.03555530630485
"30129","NKI","T",3.93138562745744
"30130","NKI","O",3.28165640672877
"30131","NKI","F",1.79171538369752
"30132","NKI","P",6.07184671725134
"30133","NKI","T",3.21294256167061
"30134","NKI","O",3.18597012987127
"30135","NKI","F",1.77625685484966
"30136","NKI","P",4.62246503450525
"30137","NKI","T",3.61952309536989
"30138","NKI","O",3.76333131641409
"30139","NKI","F",2.07482882305166
"30140","NKI","P",3.94398758340583
"30141","NKI","T",3.23796014819534
"30142","NKI","O",3.03167672142125
"30143","NKI","F",1.93671475430334
"30144","NKI","P",4.01424072729829
"30145","NKI","T",3.74390448246685
"30146","NKI","O",3.00628601703843
"30147","NKI","F",2.0060431025992
"30148","NKI","P",4.9601799796128
"30149","NKI","T",3.42063389779954
"30150","NKI","O",3.16610368649052
"30151","NKI","F",1.88812045641967
"30152","NKI","P",4.03649936837763
"30153","NKI","T",3.4520903858855
"30154","NKI","O",3.00390012810417
"30155","NKI","F",1.96793312305914
"30156","NKI","P",4.16500142133756
"30157","NKI","T",3.89807517386927
"30158","NKI","O",3.35212112807138
"30159","NKI","F",2.04966631244635
"30160","NKI","P",3.04433854658716
"30161","NKI","T",3.16329292130367
"30162","NKI","O",4.25258082533326
"30163","NKI","F",1.88856632466084
"30164","NKI","P",4.56545868579951
"30165","NKI","T",4.14386315806134
"30166","NKI","O",3.36740951800527
"30167","NKI","F",1.89784431731096
"30168","NKI","P",4.31729289302324
"30169","NKI","T",4.15153074540009
"30170","NKI","O",3.13487275825597
"30171","NKI","F",2.04221315389079
"30172","NKI","P",4.18828635526554
"30173","NKI","T",3.55065220942407
"30174","NKI","O",3.47106578106602
"30175","NKI","F",2.08499674784522
"30176","NKI","P",4.12418735502518
"30177","NKI","T",3.28120402584474
"30178","NKI","O",2.96605631794009
"30179","NKI","F",1.7769089941277
"30180","NKI","P",4.22783052473024
"30181","NKI","T",3.77227399926365
"30182","NKI","O",3.80504882218348
"30183","NKI","F",2.1272467464967
"30184","NKI","P",4.08452535076327
"30185","NKI","T",4.48569645398569
"30186","NKI","O",3.05352266866633
"30187","NKI","F",1.88544077789666
"30188","NKI","P",4.78286110501018
"30189","NKI","T",3.5185256505703
"30190","NKI","O",3.45478587698112
"30191","NKI","F",1.82742673274674
"30192","NKI","P",4.82969783622859
"30193","NKI","T",3.66381944312951
"30194","NKI","O",3.35896636815193
"30195","NKI","F",1.95626292144651
"30196","NKI","P",4.38639611172863
"30197","NKI","T",3.83261128308137
"30198","NKI","O",3.50223617779452
"30199","NKI","F",1.93807732410053
"30200","NKI","P",4.4276262248015
"30201","NKI","T",4.02060083167984
"30202","NKI","O",3.18798663956257
"30203","NKI","F",1.89477914574775
"30204","NKI","P",4.55847913335548
"30205","NKI","T",3.71261505822991
"30206","NKI","O",3.29887848357698
"30207","NKI","F",1.86069242965258
"30208","NKI","P",4.47602047714109
"30209","NKI","T",3.53000323651092
"30210","NKI","O",3.13653313828197
"30211","NKI","F",1.95384867698517
"30212","NKI","P",5.18254679306179
"30213","NKI","T",3.84816930625179
"30214","NKI","O",3.47699150427176
"30215","NKI","F",2.04851173390814
"30216","NKI","P",4.33494834861589
"30217","NKI","T",3.85533323839466
"30218","NKI","O",3.02572355464617
"30219","NKI","F",2.04776898776595
"30220","NKI","P",4.23002923346785
"30221","NKI","T",4.03036502183044
"30222","NKI","O",3.58214455802524
"30223","NKI","F",1.92629830208764
"30224","NKI","P",4.16361703002149
"30225","NKI","T",3.6792921075217
"30226","NKI","O",3.20809236880718
"30227","NKI","F",1.85146894179313
"30228","NKI","P",4.76932818039
"30229","NKI","T",3.57438670685635
"30230","NKI","O",3.25555936851856
"30231","NKI","F",1.99230274570359
"30232","NKI","P",4.18954788805415
"30233","NKI","T",3.94865171451423
"30234","NKI","O",3.14469839331207
"30235","NKI","F",1.9884563386011
"30236","NKI","P",4.4819146877456
"30237","NKI","T",3.62274627359502
"30238","NKI","O",2.72416607664384
"30239","NKI","F",1.91136029526654
"30240","NKI","P",4.87888261150272
"30241","NKI","T",3.34339603079337
"30242","NKI","O",2.87603180831281
"30243","NKI","F",2.01245831403341
"30244","NKI","P",4.65732473278763
"30245","NKI","T",3.534531254807
"30246","NKI","O",3.43920131047489
"30247","NKI","F",1.83312876519975
"30248","NKI","P",5.17607789693227
"30249","NKI","T",3.24769468782415
"30250","NKI","O",3.00982618727524
"30251","NKI","F",1.92580435874986
"30252","NKI","P",4.84460258500652
"30253","NKI","T",3.54653709436294
"30254","NKI","O",3.28970323026582
"30255","NKI","F",2.14123330675917
"30256","NKI","P",4.30171936260784
"30257","NKI","T",3.69119110651714
"30258","NKI","O",3.23609390579218
"30259","NKI","F",1.94612239293113
"30260","NKI","P",4.11306883675134
"30261","NKI","T",3.9607158687757
"30262","NKI","O",3.27466454432523
"30263","NKI","F",1.95638692741685
"30264","NKI","P",4.6224438700723
"30265","NKI","T",3.60998033360468
"30266","NKI","O",3.03327583780709
"30267","NKI","F",1.96835568921055
"30268","NKI","P",4.00497705777941
"30269","NKI","T",3.77505885090501
"30270","NKI","O",2.83784373822724
"30271","NKI","F",1.83711129297376
"30272","NKI","P",4.58341709696808
"30273","NKI","T",3.75948483407391
"30274","NKI","O",3.14620008554847
"30275","NKI","F",2.00665010718815
"30276","NKI","P",3.5179713607388
"30277","NKI","T",3.98110650452735
"30278","NKI","O",3.45784088805041
"30279","NKI","F",1.97598045095121
"30280","NKI","P",4.50437828368659
"30281","NKI","T",3.53983227950697
"30282","NKI","O",3.33218693386497
"30283","NKI","F",1.96717813340671
"30284","NKI","P",4.45271006745187
"30285","NKI","T",4.32434214746787
"30286","NKI","O",3.05154381265918
"30287","NKI","F",1.84844635762976
"30288","NKI","P",4.69073089225181
"30289","NKI","T",3.83824306103679
"30290","NKI","O",3.07396783947477
"30291","NKI","F",1.86340682012246
"30292","NKI","P",4.0571275775505
"30293","NKI","T",3.92177869691051
"30294","NKI","O",3.11241481366407
"30295","NKI","F",1.91538102880623
"30296","NKI","P",4.09946947662695
"30297","NKI","T",4.35670762705192
"30298","NKI","O",3.43053827379205
"30299","NKI","F",1.88003761416341
"30300","NKI","P",3.86870730000511
"30301","NKI","T",3.31904392856891
"30302","NKI","O",2.97093958916495
"30303","NKI","F",1.78225486452391
"30304","NKI","P",6.02937791226264
"30305","NKI","T",3.9743679391971
"30306","NKI","O",2.88078822772505
"30307","NKI","F",2.05543168687753
"30308","NKI","P",3.65784019999371
"30309","NKI","T",3.80453795674045
"30310","NKI","O",2.78961071395091
"30311","NKI","F",1.96104980737594
"30312","NKI","P",4.27592266510463
"30313","NKI","T",3.56347932557094
"30314","NKI","O",3.30272100961292
"30315","NKI","F",1.90776801348047
"30316","NKI","P",4.91667689530154
"30317","NKI","T",3.4651499753442
"30318","NKI","O",3.75302605570183
"30319","NKI","F",1.80168749512609
"30320","NKI","P",4.5780860043903
"30321","NKI","T",3.55562844096745
"30322","NKI","O",3.14711637140452
"30323","NKI","F",1.9811074413166
"30324","NKI","P",4.37083427805483
"30325","NKI","T",3.46294105973772
"30326","NKI","O",3.06653351128606
"30327","NKI","F",1.86878372366387
"30328","NKI","P",4.47242547663237
"30329","NKI","T",3.39307529971202
"30330","NKI","O",2.80389836368365
"30331","NKI","F",2.00591076759088
"30332","NKI","P",4.69571021020292
"30333","NKI","T",3.86734358435669
"30334","NKI","O",3.08536507777389
"30335","NKI","F",1.89404123589501
"30336","NKI","P",4.27991538282521
"30337","NKI","T",3.70399930530021
"30338","NKI","O",3.07983425982303
"30339","NKI","F",1.90331936537189
"30340","NKI","P",4.03535203177436
"30341","NKI","T",3.48025551234385
"30342","NKI","O",3.58249211524389
"30343","NKI","F",1.93585403061813
"30344","NKI","P",3.94192769439353
"30345","NKI","T",3.47451549182606
"30346","NKI","O",3.84658516909098
"30347","NKI","F",1.96744867851436
"30348","NKI","P",4.29178794301222
"30349","NKI","T",3.56304306297764
"30350","NKI","O",3.61866563242775
"30351","NKI","F",1.92323595696562
"30352","NKI","P",4.13607772963492
"30353","NKI","T",3.33553868887596
"30354","NKI","O",2.52646999409021
"30355","NKI","F",2.03534204867841
"30356","NKI","P",4.11367563667197
"30357","NKI","T",3.8323281082169
"30358","NKI","O",3.49514574328475
"30359","NKI","F",1.93118599440268
"30360","NKI","P",4.66866311552339
"30361","NKI","T",3.73120650394017
"30362","NKI","O",3.12286597961429
"30363","NKI","F",1.91333193102895
"30364","NKI","P",4.36833851247772
"30365","NKI","T",3.83133248038072
"30366","NKI","O",3.34041695227888
"30367","NKI","F",1.95163697372338
"30368","NKI","P",4.3761096165838
"30369","NKI","T",3.45737287292681
"30370","NKI","O",3.40943971193861
"30371","NKI","F",1.98441209756448
"30372","NKI","P",4.47370153962326
"30373","NKI","T",4.15448952216183
"30374","NKI","O",3.46341258641981
"30375","NKI","F",1.8766737203697
"30376","NKI","P",4.87884834506622
"30377","NKI","T",3.73436770804933
"30378","NKI","O",3.08042659960445
"30379","NKI","F",2.10323347745204
"30380","NKI","P",3.77317240313227
"30381","NKI","T",3.97927113372338
"30382","NKI","O",3.01759114521525
"30383","NKI","F",2.08988676228487
"30384","NKI","P",4.29912249358785
"30385","NKI","T",3.57748677347916
"30386","NKI","O",3.08021793162133
"30387","NKI","F",1.93384412260149
"30388","NKI","P",4.38968038083297
"30389","NKI","T",4.1792101886147
"30390","NKI","O",3.34130544458207
"30391","NKI","F",1.89627560687638
"30392","NKI","P",4.22226903506794
"30393","NKI","T",3.86679350479721
"30394","NKI","O",3.33821548082269
"30395","NKI","F",1.89599291552991
"30396","NKI","P",5.17285279133584
"30397","NKI","T",3.51621855064939
"30398","NKI","O",3.02458378553309
"30399","NKI","F",1.83956025999743
"30400","NKI","P",4.61473054349357
"30401","NKI","T",3.20654713650262
"30402","NKI","O",3.08317427685959
"30403","NKI","F",1.84154864576707
"30404","NKI","P",5.2655514269646
"30405","NKI","T",3.7521516887535
"30406","NKI","O",2.68380356148908
"30407","NKI","F",1.9308207142762
"30408","NKI","P",5.14583713010438
"30409","NKI","T",4.11529772353938
"30410","NKI","O",3.45805222551171
"30411","NKI","F",1.92421871133329
"30412","NKI","P",5.16244825448749
"30413","NKI","T",3.7334168072177
"30414","NKI","O",2.66453474104467
"30415","NKI","F",2.00377041166041
"30416","NKI","P",4.02783540098245
"30417","NKI","T",3.76070598434605
"30418","NKI","O",2.79712876293746
"30419","NKI","F",1.91618800698689
"30420","NKI","P",4.70232135096541
"30421","NKI","T",3.46612356756344
"30422","NKI","O",3.5660782153033
"30423","NKI","F",2.02567037801339
"30424","NKI","P",4.15042999118341
"30425","NKI","T",3.64218176779389
"30426","NKI","O",3.19053740632661
"30427","NKI","F",2.00409189499268
"30428","NKI","P",4.05972412031884
"30429","NKI","T",3.35567984970237
"30430","NKI","O",3.13641785295013
"30431","NKI","F",1.86015873473929
"30432","NKI","P",4.95354402167152
"30433","NKI","T",3.76708836842393
"30434","NKI","O",3.16270622018072
"30435","NKI","F",1.90448395432378
"30436","NKI","P",3.74472219401911
"30437","NKI","T",3.53824868367726
"30438","NKI","O",3.17784631757097
"30439","NKI","F",1.88977357634831
"30440","NKI","P",3.66165849472363
"30441","NKI","T",4.19191132782834
"30442","NKI","O",3.39778417155635
"30443","NKI","F",1.87275781338214
"30444","NKI","P",4.39388575768077
"30445","NKI","T",3.78977392913774
"30446","NKI","O",3.05670637503241
"30447","NKI","F",1.83639931752785
"30448","NKI","P",4.66579946397374
"30449","NKI","T",4.11700203952754
"30450","NKI","O",3.01836296824126
"30451","NKI","F",2.0698794788542
"30452","NKI","P",3.71469027595633
"30453","NKI","T",3.41926482247886
"30454","NKI","O",3.40797246177878
"30455","NKI","F",1.94643661700745
"30456","NKI","P",4.24866726079837
"30457","NKI","T",3.63032240994072
"30458","NKI","O",3.16871640780791
"30459","NKI","F",1.93620770048983
"30460","NKI","P",4.49173290000281
"30461","NKI","T",3.6914003922781
"30462","NKI","O",3.15694850330068
"30463","NKI","F",1.87312582490578
"30464","NKI","P",4.73631363438166
"30465","NKI","T",3.60417251044671
"30466","NKI","O",3.10689934828935
"30467","NKI","F",1.79633168212882
"30468","NKI","P",4.61547677181744
"30469","NKI","T",3.92028319120757
"30470","NKI","O",3.73927485520785
"30471","NKI","F",1.9971944763589
"30472","NKI","P",5.25396762428736
"30473","NKI","T",3.92971147345771
"30474","NKI","O",3.26714575826813
"30475","NKI","F",1.99412044481507
"30476","NKI","P",4.61742274971251
"30477","NKI","T",3.39650879439506
"30478","NKI","O",3.63666011298176
"30479","NKI","F",1.83837320840334
"30480","NKI","P",4.53558795120685
"30481","NKI","T",4.24990491910143
"30482","NKI","O",3.63003789859496
"30483","NKI","F",1.85564981959471
"30484","NKI","P",4.41444833434282
"30485","NKI","T",3.84841317313652
"30486","NKI","O",3.21441619705022
"30487","NKI","F",1.95684255775015
"30488","NKI","P",4.84485423577129
"30489","NKI","T",3.64029028065456
"30490","NKI","O",3.15982448768641
"30491","NKI","F",1.99838154053893
"30492","NKI","P",5.25568756637294
"30493","NKI","T",4.19309467033957
"30494","NKI","O",3.03645724295056
"30495","NKI","F",1.91361862811333
"30496","NKI","P",4.85268440697456
"30497","NKI","T",4.05559593680499
"30498","NKI","O",2.7810951052741
"30499","NKI","F",1.85575260137815
"30500","NKI","P",4.19934977676303
"30501","NKI","T",3.7911205110661
"30502","NKI","O",3.55918593813353
"30503","NKI","F",1.9683298177521
"30504","NKI","P",4.91105466193361
"30505","NKI","T",3.44233348654597
"30506","NKI","O",3.25156119582146
"30507","NKI","F",1.87174022747045
"30508","NKI","P",6.24183209026997
"30509","NKI","T",3.96400864340259
"30510","NKI","O",3.57828785583659
"30511","NKI","hemisphere",NA
"30512","NKI","hemisphere",NA
"30513","NKI","hemisphere",NA
"30514","NKI","hemisphere",NA
"30515","NKI","hemisphere",NA
"30516","NKI","hemisphere",NA
"30517","NKI","hemisphere",NA
"30518","NKI","hemisphere",NA
"30519","NKI","hemisphere",NA
"30520","NKI","hemisphere",NA
"30521","NKI","hemisphere",NA
"30522","NKI","hemisphere",NA
"30523","NKI","hemisphere",NA
"30524","NKI","hemisphere",NA
"30525","NKI","hemisphere",NA
"30526","NKI","hemisphere",NA
"30527","NKI","hemisphere",NA
"30528","NKI","hemisphere",NA
"30529","NKI","hemisphere",NA
"30530","NKI","hemisphere",NA
"30531","NKI","hemisphere",NA
"30532","NKI","hemisphere",NA
"30533","NKI","hemisphere",NA
"30534","NKI","hemisphere",NA
"30535","NKI","hemisphere",NA
"30536","NKI","hemisphere",NA
"30537","NKI","hemisphere",NA
"30538","NKI","hemisphere",NA
"30539","NKI","hemisphere",NA
"30540","NKI","hemisphere",NA
"30541","NKI","hemisphere",NA
"30542","NKI","hemisphere",NA
